case_id;wealth_index;region_combined;province;household_member;woman_member;children_under_5;house_ownership;owns_another_house;rooms_number;bedroom_number;drinking_water_source;non_drinking_water_source;toilet_location;toilet_type;heating;floor_material;refrigerator;deep_freezer;gas_electiric;microwave;dishwasher;garbage_grinder;washing_machine;washer_dryer;iron;vacuum_cleaner;lcd_plasma_tv;home_theather;television;satallite_antenna;cable_tv;dvd_vcd_player;mobile_phone;non_mobile_phone;laptop;computer;internet;air_conditioner;car;taxi_minibus;tractor;motorcycle
      160124;Richer;Central - West Anatolia - Urban/Metropol;Konya;6;3;1;Owned by a HH member;Yes;8;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;Yes
      160125;Richer;Central - West Anatolia - Urban/Metropol;Konya;5;1;2;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;No
      160201;Poorer;Central - West Anatolia - Urban/Metropol;Konya;6;2;0;No rent paid;No;4;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160202;Poorest;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Rented;No;3;2;Protected spring;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160203;Middle;Central - West Anatolia - Urban/Metropol;Konya;4;1;1;No rent paid;No;5;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No
      160205;Poorest;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;No rent paid;No;4;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      160207;Middle;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;No rent paid;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      160208;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;2;0;Owned by a HH member;No;4;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;Yes;No;No;No
      160209;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;0;0;Owned by a HH member;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;Yes;No;No;No
      160210;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;1;1;Rented;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes;No;No;No
      160212;Richer;Central - West Anatolia - Urban/Metropol;Konya;7;1;0;Owned by a HH member;No;4;4;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      160213;Middle;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;4;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160214;Middle;Central - West Anatolia - Urban/Metropol;Konya;2;1;0;Owned by a HH member;No;4;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      160215;Poorer;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;4;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;Yes;No;No
      160216;Richer;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;Rented;No;3;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No
      160217;Middle;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160218;Middle;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;Yes;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;Yes;No;Yes;No
      160219;Richer;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;4;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;Yes;Yes;No;No;No
      160221;Poorer;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Owned by a HH member;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160222;Richer;Central - West Anatolia - Urban/Metropol;Konya;6;2;0;Rented;No;4;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;Yes;No;No;No
      160223;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;1;2;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      160224;Richer;Central - West Anatolia - Urban/Metropol;Konya;5;1;0;Owned by a HH member;Yes;4;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;No;No;No;No;No;No;No
      160225;Richer;Central - West Anatolia - Urban/Metropol;Konya;5;3;0;Rented;No;5;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No
      160301;Poorer;Central - West Anatolia - Urban/Metropol;Konya;4;2;0;Owned by a HH member;Yes;2;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;Yes;No;No;No
      160302;Middle;Central - West Anatolia - Urban/Metropol;Konya;7;1;0;Owned by a HH member;No;3;2;Unprotected spring;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No
      160303;Richer;Central - West Anatolia - Urban/Metropol;Konya;14;2;1;Owned by a HH member;Yes;4;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Central heating-wood/coal;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No
      160304;Poorest;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;No rent paid;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160305;Poorer;Central - West Anatolia - Urban/Metropol;Konya;6;2;1;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160306;Poorest;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      160307;Poorest;Central - West Anatolia - Urban/Metropol;Konya;13;1;3;Owned by a HH member;Yes;3;3;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;Yes
      160308;Poorest;Central - West Anatolia - Urban/Metropol;Konya;4;1;2;Rented;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160309;Poorest;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
      160311;Poorest;Central - West Anatolia - Urban/Metropol;Konya;7;1;2;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160312;Poorest;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Wood planks;Yes;No;No;No;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      160313;Poorest;Central - West Anatolia - Urban/Metropol;Konya;6;3;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160314;Poorest;Central - West Anatolia - Urban/Metropol;Konya;5;1;2;Owned by a HH member;No;4;2;Public tap/standpipe;Public tap/standpipe;Inside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160315;Poorest;Central - West Anatolia - Urban/Metropol;Konya;6;1;2;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      160316;Poorer;Central - West Anatolia - Urban/Metropol;Konya;12;2;3;Owned by a HH member;No;4;4;Protected spring;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Wood planks;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      160317;Poorer;Central - West Anatolia - Urban/Metropol;Konya;5;1;1;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;Yes;No;No;No
      160318;Poorest;Central - West Anatolia - Urban/Metropol;Konya;12;3;1;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Wood planks;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160319;Poorest;Central - West Anatolia - Urban/Metropol;Konya;5;1;2;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Open pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160320;Poorest;Central - West Anatolia - Urban/Metropol;Konya;9;2;0;Owned by a HH member;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      160321;Poorer;Central - West Anatolia - Urban/Metropol;Konya;9;3;0;No rent paid;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      160322;Poorest;Central - West Anatolia - Urban/Metropol;Konya;7;2;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;Yes
      160323;Poorer;Central - West Anatolia - Urban/Metropol;Konya;4;1;1;Owned by a HH member;No;4;1;Protected spring;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;No;Yes;No;No;Yes;No;Yes;Yes;No;No;No;No;No;Yes;No;No;No
      160324;Poorest;Central - West Anatolia - Urban/Metropol;Konya;6;1;0;Owned by a HH member;Yes;3;2;Protected spring;Piped into dwelling;Inside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      160401;Richest;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Rented;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      160402;Richest;Central - West Anatolia - Urban/Metropol;Konya;4;0;0;Owned by a HH member;No;4;4;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No
      160403;Richest;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;Owned by a HH member;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      160404;Richer;Central - West Anatolia - Urban/Metropol;Konya;2;1;0;Rented;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      160406;Richest;Central - West Anatolia - Urban/Metropol;Konya;3;1;1;Owned by a HH member;No;6;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No
      160407;Poorest;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No
      160408;Richer;Central - West Anatolia - Urban/Metropol;Konya;3;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      160409;Richer;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      160410;Richer;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No
      160412;Richest;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Owned by a HH member;Yes;7;4;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      160413;Richest;Central - West Anatolia - Urban/Metropol;Konya;3;2;0;Rented;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;Yes
      160414;Middle;Central - West Anatolia - Urban/Metropol;Konya;7;4;0;Rented;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No
      160415;Middle;Central - West Anatolia - Urban/Metropol;Konya;3;1;1;Rented;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Electric heater;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      160416;Poorer;Central - West Anatolia - Urban/Metropol;Konya;6;1;0;Rented;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;Yes
      160417;Middle;Central - West Anatolia - Urban/Metropol;Konya;3;2;0;Owned by a HH member;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Mozaic;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No
      160419;Richer;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;Owned by a HH member;No;3;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;Yes
      160420;Richest;Central - West Anatolia - Urban/Metropol;Konya;5;2;0;Owned by a HH member;No;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No
      160421;Middle;Central - West Anatolia - Urban/Metropol;Konya;3;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Electric heater;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No;Yes;No;No;No
      160422;Middle;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      160423;Middle;Central - West Anatolia - Urban/Metropol;Konya;3;0;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;Yes;No;No
      160424;Middle;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      160425;Richest;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;3;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Vinly covering (marley);Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      160501;Middle;Central - West Anatolia - Urban/Metropol;Konya;4;2;0;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No
      160502;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;0;0;Owned by a HH member;No;4;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      160503;Richer;Central - West Anatolia - Urban/Metropol;Konya;5;1;1;Owned by a HH member;No;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No
      160504;Richer;Central - West Anatolia - Urban/Metropol;Konya;2;0;0;Owned by a HH member;No;5;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      160505;Richest;Central - West Anatolia - Urban/Metropol;Konya;6;3;0;Owned by a HH member;Yes;8;4;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No
      160506;Richest;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;Yes;No;No;No
      160507;Richest;Central - West Anatolia - Urban/Metropol;Konya;6;1;1;No rent paid;Yes;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      160508;Richest;Central - West Anatolia - Urban/Metropol;Konya;4;1;1;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No
      160509;Poorer;Central - West Anatolia - Urban/Metropol;Konya;1;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
      160511;Richer;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Owned by a HH member;Yes;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      160512;Richest;Central - West Anatolia - Urban/Metropol;Konya;5;1;2;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;No;No
      160513;Poorer;Central - West Anatolia - Urban/Metropol;Konya;4;1;0;Owned by a HH member;Yes;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
